"","(Intercept)","pretermBirthYes","gestationalAge","babyGender male","birthweightSdscore","parity primipara","delivery Vaginal","maternalAge","maternalBmi","maternalSmokingBeforePregnancy Yes","paternalAge","paternalBmi","paternalSmokingBeforePregnancy Yes","gestationalDiabetesMellitus Yes","chorioamnionitis Yes","idiopathicPromWithoutInflammation Yes","preeclampsia Yes","placentaPrevia Yes","estimatedBcell","estimatedCd4t","estimatedCd8t","estimatedGran","estimatedMono","estimatedNk","estimatedNrbc"
"cg07233343",0.0435374215224443,0.118422552316181,0.20904142487814,0.00831623210486767,0.51390500443557,0.651260629262356,0.270854247458463,0.195324717658684,0.435252224070284,0.503888549359349,0.163441952992895,0.82398314107529,0.702092086306009,NA,0.2378418265025,0.588149895045751,0.836987299924805,0.0247812291736674,0.552676904039369,0.538247114700514,0.408914491911128,0.413342100306925,0.433195726215551,0.359565044935363,0.616176141948814
"cg07240557",0.0840135944651605,0.289293436949899,1.36021282405122e-05,0.148860962872062,0.0282540511094702,0.253040578408745,0.438508638015132,0.02825916307731,0.206641476484567,0.9010196353009,0.248802034392513,0.789738219099905,0.283242483377021,NA,0.473500644723816,0.847054656135931,0.493672004678879,0.142852800163626,0.174157091528716,0.958203585255861,0.60821262296049,0.299808609965598,0.314631229400948,0.869956363604526,0.229488096187343
"cg07285167",0.405838775503333,0.291535984257405,0.00492512098583136,0.811900273230252,0.0675740133206752,0.440996811284594,0.735434051642325,0.954910918627985,0.280247900971034,0.0301389766753563,0.969367008273953,0.570438645383625,0.719556724186759,NA,0.910146525146664,0.707424210841439,0.823961027149124,0.937191631711499,0.10862564001478,0.0428768779465179,0.0341395902306592,0.691870826419018,0.427082096425678,0.0467847820444855,0.23959592028616
"cg07305933",0.00732321939455511,0.168077489639019,0.80529611747577,0.687195309531677,0.00983451787249275,0.183058495391601,0.831349906398518,0.639599543659421,0.0353140035357444,0.906103324095592,0.201326691478603,0.775229972550713,0.821863225441866,NA,0.997195468353065,0.700934018956508,0.714034654913723,0.855396458182802,2.0276016626111e-06,2.11647508071158e-06,1.31298466804571e-06,0.00271726857125636,0.000112436921843948,5.75265474951333e-05,0.0102169457926123
"cg07435215",0.375299837234338,0.807876629479066,0.562939664886648,0.469676209078758,0.197376908071344,0.867107449972837,0.40656427519579,0.700038378001861,0.326985016130372,0.675116007630109,0.616284805458336,0.475647834952266,0.755654713805236,NA,0.307912074726501,0.291914271748855,0.186853050634442,0.172219125184522,0.0816261430833367,1.80049220068309e-05,8.51429339884462e-06,4.81860700467442e-05,2.0969540079372e-05,3.32002457326094e-05,2.74855984383318e-05
"cg07474957",8.35308955214877e-07,0.202326534516408,0.0790076351338428,0.778448567139341,0.893490283485734,0.815024600792078,0.140658416715759,0.262780771792281,0.742671249644426,0.653286504912695,0.611207127382894,0.194197309536833,0.79294034778369,NA,0.863623197324031,0.573241391759922,0.154957263367957,0.601648091626931,3.67513260518685e-08,1.17606579506257e-07,3.35934227700125e-08,1.20060561785268e-07,3.5729612790001e-08,8.9568979898089e-07,0.67625412726208
"cg07499142",0.000139507623890587,0.320981051787162,0.00913228897394889,0.0218681608981029,0.324425331139269,0.778601665305118,0.663454586247106,0.19030219842658,0.100058390177366,0.528716546401625,0.754628822582919,0.0167490342083237,0.237624661028071,NA,0.0116107913736791,0.07805428610645,0.626959548318798,0.289164687708772,0.22371800361682,0.000653164721834868,0.00157096914053228,0.144969531357636,0.287680310372199,0.0289277237652871,0.374350580212693
"cg07545925",0.309932713702181,0.92589826785541,0.147809694900833,0.252331484869732,0.638032841008889,0.0139111014284237,0.955675450759928,0.511698579593191,0.659563362600956,0.678750951558644,0.0748220010788452,0.542352655607037,0.362593298097213,NA,0.108088576850627,0.715406005571239,0.864407417421424,0.512476221539868,0.0110444681686823,0.263705292083417,0.115064956718133,0.0125740167182908,0.00245166358876665,0.104060207684241,0.0148793128403313
"cg07558704",0.00378131128162524,0.927486901012446,0.784552090720039,0.671408587448653,0.409227556907322,0.221189073459358,0.757296639201266,0.13218553063637,0.819870977266529,0.795296034436767,0.161420278785952,5.89708240483291e-05,0.438606985263882,NA,0.503033632347067,0.745471507076368,0.51490938971575,0.850003062335154,0.74673301194852,0.0529579321091588,0.0308661207907696,0.0549053427253645,0.0320454986297001,0.0850654166105817,0.053225380702282
"cg07564962",0.240384933826818,0.267491788547219,0.889591234314657,0.648694871278444,0.205940395410086,0.811081780661518,0.846294207686513,0.772023394860809,0.497972614230997,0.829948026256417,0.155797665197133,0.801377784715992,0.391863903228647,NA,0.0756257314037974,0.550191508736962,0.0022785021888369,0.477352873003049,0.293530043549285,0.405643829529641,0.300518247383363,0.273260763128756,0.31699205784125,0.427768874928609,0.259102245601096
"cg07573020",0.000744833518878065,0.908041425704029,0.61834068848073,0.250672353507092,0.882461622272639,0.185804375163862,0.845590414267963,0.750354779474888,0.25608161218494,0.446949573794364,0.586440336330904,0.699301616578254,0.91225009545014,NA,0.345462419040526,0.381449386408776,0.226000612079809,0.129942376348323,0.265652137691479,0.00272564734271348,0.00154414775603721,0.432049049367649,0.604859838228323,0.01256166840528,0.616361729037761
"cg07586956",0.136110044644801,0.626425909593031,0.862235923901131,0.741988149244654,0.0109288140443736,0.817521236684976,0.352297118532076,0.700063818951509,0.945602831175361,0.343952264785998,0.31955049928194,0.722543185723834,0.45336803261744,NA,0.265475072817888,0.930756213195832,0.2873673856447,0.712479362791163,0.143984893851406,0.292117898522926,0.762626620390355,0.11533999880619,0.103901284203735,0.206135987366743,0.0269335074336467
"cg07598385",0.00209084541934299,0.561481499911235,0.00306951242584791,0.411294200930445,0.141044818606256,0.61112405583942,0.204304608069261,0.106598766896043,0.306356400392123,0.181589070050373,0.255607966394345,0.69503075340512,0.111394942449109,NA,0.867068527287669,0.784447406712718,0.0218365539967026,0.240779513330049,0.000343284635173102,6.86565091585905e-06,7.0232537935284e-05,0.00163797100374895,0.00532860971165896,0.00418229363864691,0.00107849960329214
"cg07635227",0.00446389433525871,0.580790814240075,0.00954904568941443,0.209835838040615,0.0105030402040787,0.786535335820024,0.814111435337731,0.482444288795374,0.162963404169568,0.581690161459883,0.677163769713482,0.97991407804762,0.737965336875755,NA,0.351932064875398,0.043592747686596,0.821358002459162,0.817487902809077,0.253538488871189,0.0372375776586525,0.0488124995795098,0.0068016593042509,0.00202782079005763,0.236948804148606,0.375018344159419
"cg07679948",0.581488100930313,0.206404280574297,0.282431921430485,0.0672296522208684,0.0449068322950233,0.562225575645074,0.333153242591523,0.979392266360943,0.863946759853967,0.518720179351978,0.669746653374065,0.815221253571456,0.518031096289747,NA,0.7337378882551,0.673806864611678,0.870363496332597,0.184496582680052,0.0199745560864325,0.272789979939817,0.047122579879627,0.0165751299142296,0.0129516420165127,0.0128786175924664,0.00763095312134131
"cg07698804",0.944391458102462,0.596582656375931,0.916826511066443,0.734595159528678,0.463876085045286,0.314096332388336,0.231893480400483,0.139985895625083,0.516597031358547,0.721016668701155,0.659873289858579,0.00767792650030926,0.265043706698771,NA,0.249813580147042,0.542005604141628,0.0883779411702824,0.722974097973538,0.828043701302844,0.349349096644621,0.145750364516045,0.0451556931250515,0.019304418354683,0.159468443929969,0.0290735372821694
"cg07702659",0.147492593273654,0.53782384954499,0.0364359577601779,0.67365712720264,0.0827069632195957,0.173685267985637,0.510976343247031,0.369454833471865,0.643238002432193,0.487711524763028,0.349130731307634,0.423222279484554,0.356911188954361,NA,0.662539615602181,0.964106006753143,0.313693465888051,0.817652231255608,0.0948193972559592,0.352650263371927,0.205135273899203,0.131968162983183,0.144525940326732,0.121087936029578,0.0698761366518883
"cg07707056",0.0305744704350088,0.532064428245208,0.671179398790278,0.861547402110871,0.517271347997711,0.63597090557957,0.590665024870983,0.839128479942046,0.46910270033569,0.487475469190229,0.116498715942029,0.990819785668458,0.507075827980622,NA,0.578156501467039,0.215545464707833,0.285791083812014,0.585437046689792,0.129376799044406,0.221123116740884,0.56189709005455,0.14906745163447,0.155729173949273,0.0668063477575381,0.0923989851064247
"cg07721872",0.698465493566942,0.674749912588938,0.777021873480332,0.765372159118167,0.448138334410234,0.573765009782808,0.633962988223079,0.951543436778596,0.738789454184885,0.908048689768704,0.179316490073772,0.241442589297247,0.945927179058958,NA,0.284886389420127,0.18484353888784,0.325971571343913,0.987816286209865,0.487995334068141,0.0297524219502196,0.0334508015404677,0.0152853879453721,0.00300081795768162,0.0278680346103744,0.0120311336571407
"cg07725527",0.69076294650948,0.80659818714541,0.0019834370393519,0.171769890773627,0.298344661441467,0.0979555766846832,0.531023025566821,0.997766238598212,0.467421888831465,0.0167086531908692,0.674694561590445,0.436807390394994,0.501658247232548,NA,0.0215019442501504,0.581030554222987,0.823837189850674,0.918334310863095,0.0111025942114022,0.964800267254799,0.984248505411965,0.984152459603302,0.918897276456535,0.868584914232143,0.00457402783358698
"cg07732037",0.0519504497377214,0.291372622565589,0.00159680503223578,0.383259263180682,0.485041917643519,0.667224547788553,0.840801885566146,0.318068988722447,0.583787708857614,0.813693905985112,0.776916437566889,0.818836731288022,0.329509650952629,NA,0.530543726800631,0.496370228518095,0.605118449504259,0.115604807178213,0.93601289475771,0.148337972620277,0.136050621484829,0.704343473222053,0.773556529425189,0.0691750753914268,0.890573280925524
"cg07781401",0.26748129799433,0.788436648993528,0.878233649803012,0.55118769920192,0.0746265298109341,0.107154282730128,0.198139089792711,0.228319209634546,0.765082757034138,0.535740368259354,0.408010607083209,0.19585681495915,0.614369466275947,NA,0.375821577774873,0.547061939334511,0.230512549938796,0.0421872116778557,0.0255212054799325,0.793516428322489,0.287662483188047,0.0537169802830818,0.0215954885021639,0.0198807860749481,0.0246337716515577
"cg07786657",0.00719479320616364,0.0839127144492203,0.0786861282140176,0.235325991340277,0.646934468001131,0.151268349463423,0.458470259625057,0.830650270576491,0.800442071769523,0.179488466107967,0.844930186253314,0.00848464530113869,0.914061478670772,NA,0.0792458932654126,0.272467273110102,0.268378952789351,0.443638333499742,0.62411081789341,0.0539764447246675,0.0230787027633753,0.902337899728496,0.860560959801256,0.0545611203305011,0.821047271783779
"cg07790778",0.667909138226825,0.0563284706057802,0.0252862055118628,0.884314632608217,0.194831634126007,0.845248492058379,0.330567190240148,0.693978392975381,0.149609547819362,0.137159626219087,0.0997779373000496,0.254584288189244,0.51433332574383,NA,0.954484700661143,0.986078506679985,0.111292240759391,0.794556389899049,6.68756422323985e-06,1.23865123133388e-05,2.93512241091924e-06,1.42665951102577e-05,6.78977994804019e-06,6.93005638154263e-05,0.959454901571941
"cg07798602",0.310568704010833,0.252739667031581,0.412116168007992,0.640463715171009,0.204389058931407,0.895852007899945,0.589438462483591,0.0924250406399611,0.0711810914650883,0.930457619720899,0.907490393054209,0.385170386729603,0.320002319738063,NA,0.765045969933288,0.506339837053019,0.536162061156219,0.473735712273838,0.073637403454824,0.0941482907175327,0.599334717414556,0.058286894771032,0.0532150052314787,0.577984764984567,0.161419210393061
"cg07809831",0.141902395774863,0.740358549912701,0.283538995391606,0.005804713067709,0.135763544103749,0.534739409313543,0.242373458888484,0.900567405334094,0.564898479392033,0.347484751177711,0.389745451725703,0.574308524304261,0.204165858966182,NA,0.180098877284102,0.418273127318335,0.98955847527451,0.328371931015953,0.0982631640171063,0.368024056983533,0.139744782795554,0.112373497311691,0.11560310421395,0.272130207369828,0.1162133501583
"cg07822775",0.869236314863815,0.00299195688209593,0.0111442331397122,0.104266062250625,0.164893963974504,0.468652859699068,0.853853177430234,0.99135839741221,0.446587833090032,0.326143249742165,0.365972117603968,0.0834200956326471,0.760930734830261,NA,0.800109486086382,0.320242279556678,0.101598823877954,0.177250235687657,2.44785054732313e-05,5.53363449817333e-05,0.000323273388922532,3.38198774655171e-05,1.8065759661483e-05,3.12065213516832e-05,0.0007917303221016
"cg07834069",0.370921632407513,0.861534467358289,0.107194736248213,0.314378997252527,0.392930297943873,0.376909427811793,0.239469338903785,0.436165278906782,0.862687906752194,0.241163421924388,0.537953663171668,0.161485844850625,0.0231113672176557,NA,0.47368899207916,0.832597385471809,0.878743338521551,0.0825369894205642,0.0617655422531468,0.000431071402525861,0.000279641754581242,0.215583586044657,0.322739638525404,0.0104404876557209,0.000461431368426463
"cg07917901",0.406058030414115,0.167375266360695,0.170421381284946,0.813069064110725,0.154496672051275,0.90820655265971,0.989209581425901,0.529741712262625,0.254652346762092,0.588113081527737,0.849087030759795,0.570659980581236,0.216605750601223,NA,0.422810978321816,0.544807784877644,0.271448406643841,0.352829292606503,0.000347565222289612,0.000676924844455389,0.000353647799652963,0.216152868806377,0.294628999024083,0.00213757657180721,0.000331455295047058
"cg07960083",0.345586957225152,0.583081011707608,0.495798183694422,0.666580700728758,0.110092308128293,0.923601923350423,0.526951782416628,0.23418743693204,0.63122442106282,0.10093527322449,0.275579360523072,0.802372325857922,0.543132610601067,NA,0.903201013014327,0.738341104157658,0.426993089700414,0.469736971281388,0.292480930315534,0.540388520081136,0.62195257969193,0.281443630711746,0.205480655199814,0.652554592526956,0.119939750470086
"cg07970040",0.168788276181397,0.364725932397691,0.0608975345274914,0.514447963417511,0.322087656825189,0.257439504034099,0.200118181543188,0.868042542179858,0.383709280933637,0.434046350277616,0.250361887538222,0.0323009955690158,0.710930004678516,NA,0.0841835475575769,0.07074621390906,0.00786260427495423,0.647603604742372,0.107648615276415,0.683591915356836,0.86026458886489,0.117269032976677,0.0558802609238775,0.325557152682711,0.0605450206097218
"cg08036487",0.104895153455434,0.549104369151219,0.547361429224951,0.812084012827491,0.610569501780807,0.123658642759058,0.678294225424624,0.603974731389274,0.131275444152129,0.678325886020292,0.759941023828306,0.255484302934247,0.637206511774313,NA,0.472248480722898,0.198361920422026,0.663446382704677,0.165178201762159,2.32386717104362e-05,2.31807428644387e-05,1.33038167826177e-05,8.29308976232021e-05,3.19490456780784e-05,7.60936098290113e-05,0.645429403852621
"cg08098128",0.000173886163251616,0.0968639973736234,0.013462647395019,0.280835959232936,0.842302562182385,0.696623217465651,0.544876445776902,0.205956186277246,0.605549432283642,0.809996257020778,0.00185994521556149,0.20443402667967,0.822741518363174,NA,0.565949107250885,0.89958525376546,0.07322829847298,0.435156622452112,0.000986796239415305,0.000519835641769256,0.000575983353822743,0.000424656605030934,0.00038691317166747,0.00317126124419445,0.841047484280433
"cg08109681",4.11309689737276e-05,0.500046882495899,0.495679729360558,0.818882407620004,0.305769951249434,0.605318511864519,0.761026551020345,0.597176972732956,0.587642971767477,0.858622047668265,0.249788897646202,0.725029968085311,0.681139687904477,NA,0.16253219330404,0.470757306573415,0.223541269651105,0.403258352358766,0.0654487054686881,0.000465275093964313,0.000284483709071183,0.123136525947466,0.182053419792128,0.000170891517489774,0.151815211921259
"cg08169020",0.129517453495956,0.873663832397763,0.267796566149248,0.820251039404712,0.132854153189823,0.0971805044729716,0.0883830362243915,0.764451029762847,0.491128131915013,0.669770165687425,0.235853104606647,0.330810565638016,0.330495633579127,NA,0.458470695414246,0.684782705440584,0.41584648905997,0.0491476039090798,0.596414705956752,0.292140476760264,0.13892637870489,0.478465919482845,0.282373407529021,0.528438048770705,0.537333134101815
"cg08175413",0.402608438058367,0.466409812444856,0.46773597255093,0.970378528573541,0.735194590739099,0.653886205552681,0.461550941838523,0.0613573580462485,0.823321161323253,0.259954312353703,0.356380401744281,0.873517556719371,0.759683688101826,NA,0.54684081014213,0.180987524039353,0.757099184371586,0.0580043911103628,0.0105911012937052,0.00880327110359362,0.00839795261394157,0.313334328266159,0.470173620579494,0.022936077055461,0.00149583874517139
"cg08221288",0.719069401237781,0.660411016842338,0.607727154971769,0.286144400414971,0.919548492488204,0.618384065551379,0.653140045372498,0.225734090446708,0.955895116879294,0.981086065558345,0.591491692714883,0.0130516380014214,0.877679106527555,NA,0.472343243465903,0.858862055785372,0.0709960955844645,0.296632805381817,3.4392267998088e-09,1.32541669055601e-08,1.67811768638737e-09,7.45469079933152e-09,1.57723710461358e-09,3.59751394509521e-08,0.223616793027014
"cg08280368",0.0626281700494211,0.19878985367222,0.0397616421054425,0.266023404820489,0.209345579859612,0.250535792249841,0.1929785919827,0.428840649163001,0.83279409567673,0.14536279708183,0.876014834789334,0.861288227608523,0.300389548307838,NA,0.618671296003849,0.532955086918383,0.20786119157012,0.511610543595644,0.700394101944646,0.173643398160345,0.417217496554623,0.96660821536389,0.523301688234643,0.763915471431252,0.887920903592226
"cg08284263",0.055218825791098,0.609326063144271,0.000620581341520356,0.902594424622559,0.858329974778953,0.916636153564574,0.509806957867088,0.893413896130869,0.530226196083382,0.402057479356655,0.760649020895815,0.417371915269731,0.451743946734319,NA,0.865647141269025,0.508207710711847,0.744879666731277,0.456231089044518,0.011953425240423,0.000187306887230493,0.00420583223865775,0.0293530901654769,0.0416530633112944,0.0418960877375037,0.000167187811007611
"cg08289375",0.501400962197,0.0620720730741399,0.000205607204269576,0.133780482123847,0.820686562931399,0.307965067414795,0.918447177534427,0.623489590875353,0.0540798476366937,0.509910307244198,0.543860515495171,0.0988906156608935,0.341477905836682,NA,0.956499138020056,0.350115064361269,0.585518731960157,0.0144991026670364,0.287734668271389,0.781429488870784,0.627538828706757,0.191533004821248,0.129736425922832,0.431085104511107,0.0769858158569403
"cg08317738",0.470338614125868,0.764272370202401,0.0199009185725304,0.620016406444505,0.990742205211526,0.0470037421388716,0.200777508639411,0.189998840000706,0.530107496676311,0.00753899861823123,0.822178247908296,0.198006469232193,0.948767185736849,NA,0.706572225678574,0.21411001715607,0.21593194634061,0.908814368876389,0.665898778030996,0.997826194342607,0.650142537350205,0.796837304873918,0.872277330026287,0.846661038224183,0.0806091637557175
"cg08330031",0.0601818781292674,0.0721233407060835,0.423880621554588,0.55085590620746,0.838976901941513,0.907885206350657,0.720325433171387,0.189335692580097,0.0475265661161104,0.575415892858769,0.840753312963842,0.202550531441329,0.579912982150971,NA,0.716705600824885,0.754206171044109,0.632417136458886,0.0389389047889491,6.41130575203506e-06,2.07266486382448e-05,3.23498451755293e-06,1.93337911446821e-05,7.39586022615581e-06,1.83475812865999e-05,0.950638913221715
"cg08415156",0.828303058729304,0.972639220763982,0.0089265495617812,0.596351031937204,0.241738154957638,0.00646096124054454,0.91791976587683,0.737678007106324,0.516129628852655,0.0970427005285691,0.365893310970923,0.407366142204162,0.367994833218853,NA,0.948752813327641,0.434950266569062,0.69484836224517,0.360570403714028,0.017875861763692,0.00491001511468796,0.129749631300949,0.135746647061385,0.0959144146712048,0.986167963860481,0.0145260915608656
"cg08425678",0.271602065376627,0.0607799791721694,0.0621590993660254,0.307329917173964,0.893400772866863,0.106324639714965,0.42174176328921,0.599568142585844,0.244906152740358,0.597019875819277,0.639599613948418,0.206770732207962,0.322864910122051,NA,0.822246402956076,0.410280144578489,0.727843789921192,0.77970888727344,0.0164444518495868,0.00253619722564905,0.0198117069532753,0.0920625389481103,0.00375157406498504,0.107076991763113,0.00349140624314662
"cg08450017",0.259245023089908,0.213276180673219,0.629330391629932,0.169751839580285,0.0452478867682894,0.0740500065421708,0.151540152638018,0.345667802156676,0.180624496926577,0.563169212041235,0.331744114753042,0.460079032970922,0.91470574511993,NA,0.0794874218872566,0.0443035834552599,0.0857408825997589,0.277266341565889,0.393095494553526,0.48481534647193,0.468725781281287,0.282146642843953,0.356112566233262,0.833624761379883,0.2809824190073
"cg08472008",0.415924051057443,0.591029951330629,0.9016865073288,0.137481673720231,0.936499420128794,0.87813736619454,0.958836499668176,0.453540580456108,0.910379813269859,0.529563317446793,0.117121689719747,0.154356861168827,0.0177648639463446,NA,0.812888743428219,0.580082992574472,0.91507643477952,0.0266735526271374,0.258069962664458,0.450644718505993,0.327008885510085,0.404241635357726,0.184905418011113,0.466033346630395,0.133974670964562
"cg08473752",0.991519195459873,0.0740006669898399,0.00026228315889995,0.745103332359053,0.297392101447237,0.954930077499138,0.548470449328033,0.179406726407742,0.221464270164071,0.769370726837025,0.445000747783555,0.324958712910958,0.632309622113916,NA,0.910000223688266,0.764646241597201,0.758780106834984,0.372206184186207,0.00152279956402877,0.00233672074994379,0.00161734072882461,0.0198834716964548,0.022056140185679,0.0117932444345166,0.330909186413782
"cg08486432",0.00591996194496554,0.199107369032175,0.45116658357649,0.682461784150428,0.888064728764988,0.633042704758718,0.444175311601747,0.175910064881734,0.721929702494644,0.120604712300621,0.636481262991605,0.070946095738303,0.671358763041466,NA,0.229764874010858,0.687738052941442,0.0775878188835349,0.314091947455062,0.839421168220324,0.177373748355134,0.715642071728294,0.815775101685831,0.504610129659691,0.87013418622834,0.7116184004957
"cg08506127",0.190266972978747,0.774796886008304,0.430121901539226,0.00371307959562899,0.0505241102552139,0.919642097730198,0.49352431551682,0.843790842243803,0.855805629163121,0.371089781777464,0.624065844684797,0.825481013242625,0.79688367463429,NA,0.482871977043921,0.556867641264411,0.741030667639644,0.382708301863134,0.901974012418186,0.68769419815575,0.564666891537289,0.848854838071648,0.97501156484816,0.862944094653168,0.990481285692582
"cg08521187",0.204813296045239,0.082857508591264,0.290699480704772,0.0710104466864361,0.308205268830942,0.106621667476246,0.752885795048307,0.703288612615451,0.301999193385297,0.48578490062413,0.108547322320615,0.676586106030912,0.943254591458711,NA,0.614506337970706,0.53316629197626,0.886680085401861,0.672644171372169,0.0100122295138648,0.00446881699004784,0.0616251836596831,0.0327883784728557,0.0781661760489266,0.05532020420916,0.00722442163914902
"cg08560387",0.365064538839691,0.698804804592787,0.282861895601526,0.998260974922079,0.570764293879997,0.596452048560571,0.847722385254366,0.320123948816883,0.0957022310097444,0.875195561239184,0.0738497193173776,0.417021570892639,0.890265163371829,NA,0.385170545967966,0.427818709223967,0.440687735879718,0.806285279853548,0.0409769523030378,0.864287296242001,0.585592842035431,0.542209152259534,0.45712008128236,0.452743961123123,0.285740538024157
"cg08682625",0.211394798627146,0.706952672897802,0.0719521389429814,0.506980203711393,0.904808172922137,0.254686535467906,0.617204610526483,0.396736937196629,0.629021113934567,0.521125346210264,0.12721180906833,0.842060132649947,0.592173947334915,NA,0.999299843936464,0.895635098651377,0.919722080992207,0.784576482138628,0.305922050557441,0.386894807493829,0.537812547576094,0.308589107617494,0.303679625332752,0.633836600067033,0.206644265449445
"cg08726863",0.156221938415244,0.782568228022042,0.682465450660917,0.0476442654446285,0.0566227251966627,0.296276287732062,0.492407926494618,0.415019922030347,0.227425672508304,0.168779576516775,0.934039330151796,0.734938760976658,0.700525168689552,NA,0.275963721615339,0.26125551816373,0.770414525698833,0.189404211244222,0.925500874281286,0.629370658016567,0.629185431747268,0.515335331597573,0.252766700886864,0.437947268657939,0.338440419487843
"cg08726900",0.184257175562455,0.854928819756608,6.08034086685143e-06,0.120692622529659,0.207017842197652,0.45605792133606,0.811746997611572,0.915243872927325,0.0256168325014451,0.239307289835353,0.714022165079045,0.244157899716436,0.846622629380865,NA,0.0773663101134062,0.460466719438904,0.498946752294838,0.019055269186094,0.803202052365837,0.359985552925292,0.389256613439695,0.834001118123998,0.92697205626471,0.221935993730645,0.315575387531749
"cg08767044",0.0727274698471756,0.39409901171648,2.50590767011098e-05,0.716926892896358,0.648475816789792,0.198703049478345,0.137705085347637,0.910464079979572,0.542425338541737,0.76337516991413,0.984118153270045,0.568623651592384,0.465312812151814,NA,0.182147583243521,0.770585491774141,0.816185633632714,0.124479431985161,0.220548723434962,0.55979986012206,0.327011862087091,0.101939884403128,0.124405600104709,0.214800515706946,0.812240339478234
"cg08769189",0.85319974000071,0.740094272331048,0.376995034465853,0.463042086192534,0.698844484665909,0.544410266527003,0.33601428729196,0.709597801308558,0.674547263703179,0.942582937849469,0.961648851793383,0.84357314280515,0.733288494831882,NA,0.0169407431718846,0.180759810326728,0.777258133103435,0.511647208802909,0.0211643135161626,0.0438657010013577,0.134540902570604,0.0414352971083344,0.0252195929611651,0.0777248354257682,0.0312939869063059
"cg08786003",0.127134577301288,0.565360137159054,0.133366889948688,0.326351614810138,0.0111924934578133,0.578386591133509,0.399162372518316,0.223828891424245,0.874274785350271,0.769744604422174,0.231644724050352,0.0719209689322556,0.867462040262467,NA,0.643472142658363,0.0745362831397061,0.153497625004472,0.370920165050399,0.00638963381384421,3.16790060310627e-05,0.000852496683878199,3.20457196401492e-05,4.96594196186981e-06,0.0371067084599057,6.27321612070381e-05
"cg08817540",0.00924433828523375,0.32503299593195,0.220410128712404,0.392738037524443,0.341033830291047,0.678091836990003,0.646948784978099,0.924734087114756,0.407407298128348,0.217334386838628,0.0724442158816001,0.234370582289252,0.74904946250634,NA,0.978029698711381,0.338332784976728,0.927760290709525,0.275540455945101,0.0398903409260264,0.00680106999160862,0.00643212400357475,0.0658200486395382,0.00522287539214463,0.0266445856681222,0.315397018061545
"cg08864105",0.0302422037260767,0.617488410895084,0.380747789160683,0.455712128849145,0.238897410704598,0.897433597439391,0.685958576984878,0.0211654584322248,0.249232948708643,0.704506057226717,0.181988889672022,0.779206816584302,0.0800413316162671,NA,0.0727903236731518,0.560291113643485,0.897853021255678,0.114732399514944,0.632871971608381,0.199607606411343,0.065085524075477,0.0504475230166811,0.0516053172035814,0.183243105214113,0.972858808660863
"cg08879111",0.851638537839368,0.208346904821905,0.0115191915936746,0.236205183281108,0.203529209034178,0.41112596768772,0.207940824953888,0.412185706493282,0.00861482105503593,0.64792969789319,0.874595530549158,0.390766236622537,0.640123880832697,NA,0.866002462822045,0.73335003278172,0.563659547715596,0.116757228886241,0.568988375169214,0.0359512435378983,0.0296959265064239,0.0203324461125141,0.152321170362947,0.109532973279662,0.0774063291409773
"cg08901339",0.103704212177165,0.599751537146054,0.923380135274798,0.312218763243436,0.689206773458583,0.0920281202373759,0.784097382567119,0.213776128822923,0.0177699064615797,0.613679585632595,0.176527500779103,0.0545629342071616,0.889098727901516,NA,0.961407449134121,0.873109290990538,0.529512958766409,0.0509646226765474,0.257921913615528,0.59675222022938,0.696761807302721,0.478852013134222,0.229143079518657,0.753297695201515,0.721908558491903
"cg08973950",0.073397169541685,0.880624834039445,0.287950898436258,0.615744752518112,0.501804936411511,0.483816756047376,0.715217956656774,0.752870333175813,0.6845869878665,0.176083933604665,0.738672044107042,0.60263274991976,0.491250303552679,NA,0.320751233314073,0.870602390069391,0.449255364792164,0.502467732305521,1.55002725523204e-08,2.6294488911014e-08,7.03984625631852e-09,8.23000179501345e-08,9.50844588748265e-08,1.41859674379918e-06,0.0334583553701021
"cg09020213",0.0162276111157367,0.776793777845348,0.354461977219691,0.334066976873815,0.200070227287879,0.383073786093619,0.698400861569247,0.562900054949159,0.650941441127187,0.770345846428704,0.0422261699511029,0.884475141271855,0.971952537498725,NA,0.423643979276762,0.169515825707219,0.269957378929773,0.165618837095371,0.104761467073377,0.140326239281394,0.0600057656423796,0.027517517185206,0.0247968284004696,0.485608152649193,0.353894841614968
"cg09032544",0.760835496514027,0.91356396771741,0.787118045832453,0.975416700256782,0.384448063584282,0.928716078020318,0.797887659474981,0.329893595046754,0.539914466638233,0.763439271011816,0.733870903536075,0.215809843819641,0.223424020593744,NA,0.960339883892796,0.57640885247264,0.611531863646259,0.26647898468963,0.0239293733449184,0.439148873094513,0.442035510699388,0.0144536824343771,0.00855321724424586,0.797338663707647,0.0300623617893005
"cg09037630",0.248678917535122,0.640298166347911,0.0417307207744278,0.864751539218249,0.930175989520709,0.407439957922571,0.964262013815153,0.783068552217054,0.516309997714124,0.975130981128742,0.792397623250189,0.535510621870308,0.774891125513602,NA,0.694219195781293,0.333766979920272,0.525367260447171,0.844711422682737,0.240662788273973,0.000619528789145862,0.0189725017127595,0.224126502746076,0.377136891120474,0.525826816830403,0.133289217936454
