"","GSM3017301","GSM3017302","GSM3017303","GSM3017304","GSM3017305","GSM3017306","GSM3017307","GSM3017308","GSM3017309","GSM3017310","GSM3017311","GSM3017312","GSM3017313","GSM3017314","GSM3017315","GSM3017316","GSM3017317","GSM3017318","GSM3017319","GSM3017320","GSM3017321","GSM3017322","GSM3017323","GSM3017324","GSM3017325","GSM3017326","GSM3017327","GSM3017328","GSM3017329","GSM3017330","GSM3017331","GSM3017332","GSM3017333","GSM3017334","GSM3017335","GSM3017336","GSM3017337","GSM3017338","GSM3017339","GSM3017340","GSM3017341","GSM3017342","GSM3017343","GSM3017344","GSM3017345","GSM3017346","GSM3017347","GSM3017348","GSM3017349","GSM3017350","GSM3017351","GSM3017352","GSM3017353","GSM3017354","GSM3017355","GSM3017356","GSM3017357","GSM3017358","GSM3017359","GSM3017360","GSM3017361","GSM3017362","GSM3017363","GSM3017364","GSM3017365","GSM3017366","GSM3017367","GSM3017368","GSM3017369","GSM3017370","GSM3017371","GSM3017372","GSM3017373","GSM3017374","GSM3017375","GSM3017376","GSM3017377","GSM3017378","GSM3017379","GSM3017380","GSM3017381","GSM3017382","GSM3017383","GSM3017384","GSM3017385","GSM3017386","GSM3017387","GSM3017388","GSM3017389","GSM3017390","GSM3017391","GSM3017392","GSM3017393","GSM3017394","GSM3017395","GSM3017396","GSM3017397","GSM3017398","GSM3017399","GSM3017400","GSM3017401","GSM3017402","GSM3017403","GSM3017404","GSM3017405","GSM3017406","GSM3017407","GSM3017408","GSM3017409","GSM3017410"
"cg16093065",0.711237697108647,0.646261256670747,0.583858878253106,0.74084021922258,0.642634552037334,0.896954066425323,0.693471697413875,0.59048920686996,0.813136285919277,0.731854511517982,0.484025888552669,0.86277122700505,0.787682762046822,0.709840140078932,0.717478721812979,0.655764352120829,0.816225183505858,0.75329363361903,0.875973027322016,0.935519952345053,0.860420537161438,0.755443160016282,0.734579935356409,0.698910920688357,0.661507718434631,0.678623673813951,0.935250095877601,0.734917201100383,0.850810146610494,0.442591450605114,0.72562694055108,0.810607571893783,0.712332133913455,0.76895701857333,0.652789746894661,0.878185970514111,0.804085750616104,0.59701360059657,0.65046679896798,0.724526928416209,0.705009414204974,0.587798130144042,0.677694245322765,0.857037755825393,0.718468742668514,0.682743451650618,0.658251891286092,0.697510363563494,0.890192272928338,0.819112439653683,0.731421487932132,0.777230416182173,0.783735247342074,0.544348722707064,0.852066083675411,0.851214948554349,0.554178075197582,0.741572817373905,0.68710771189966,0.584215127613179,0.947036790032034,0.622764719342775,0.954969555592147,0.791358582690581,0.679634725682813,0.903822478630516,0.716580411650013,0.617710932749698,0.884556138884006,0.832546369343058,0.971901938402027,0.550019386728232,0.554089596251062,0.572691235074572,0.639482968983205,0.511773632450567,0.682609773528818,0.783182265146947,0.93378613291765,0.961769155414483,0.679198546148203,0.533555016115234,0.710807524986152,0.953552398420488,0.948479071508087,0.755564303383886,0.593325532601178,0.639246241242251,0.615517794622006,0.846466873282306,0.61378316054695,0.692079357222866,0.671112370391516,0.851555266223832,0.494075190388644,0.919554551143367,0.664833966342894,0.884232763515419,0.793885275714978,0.755234675684015,0.710625694047423,0.645710496022093,0.700684649565853,0.731119019514359,0.635106942672086,0.74578275331695,0.69504811556178,0.669674931914651,0.777158006486966,0.909469596507972
"cg16131748",0.044357210265634,0.0463193035065088,0.0416516797890712,0.0373987099259706,0.0521802887311191,0.0445717478808392,0.0496657696855932,0.0485927832760307,0.0401371053233922,0.0527115942421083,0.051326012819121,0.0333008342051046,0.0862733063666845,0.0408500333397943,0.0317635210957926,0.0398412158250729,0.0473854265995108,0.0404370889276589,0.052431957067203,0.111654427225608,0.0576771236416518,0.0588807940013609,0.0405258665918513,0.0498935382022684,0.0593168437070295,0.0599203683777514,0.0793522869045945,0.050976237707112,0.0591213222216735,0.0514546178019221,0.054115477221884,0.046893158210328,0.0493006626817357,0.0734556573078786,0.0407736883798253,0.0338003395023192,0.0570954797510478,0.0457606591353877,0.0419712152337185,0.0556328363364055,0.0469464618725806,0.0419734522768506,0.0325703613331416,0.0554077223576077,0.0639510233956341,0.0511150890373081,0.0657356487609061,0.044242624181923,0.0703310402027778,0.0862760355038869,0.0404138538381164,0.0570351950733734,0.0529786522300323,0.0581710431028588,0.0554951524908145,0.0439464951641256,0.040656702661131,0.0383468245370675,0.0420304520102802,0.0376286907730242,0.107267367329593,0.0367840053520187,0.0836577855684607,0.0279987824184343,0.0692235940609165,0.0525601552127312,0.0996544978002371,0.0646066700296299,0.0519700245622086,0.0562476232888088,0.0699599620790984,0.0512397791139587,0.0321192978074248,0.0301802900884527,0.0500183818075514,0.0611169869085404,0.0680549926084962,0.0480336043411203,0.0912971437257806,0.149971991655468,0.0457673671244037,0.0375836582464474,0.0704098749478522,0.0756373745620238,0.0717226379985018,0.0534885099950489,0.0482093848718334,0.0459638725418986,0.0480995860607781,0.0382899690882073,0.0399449356290624,0.0350015646512682,0.0420568212191648,0.0645660321554873,0.0687423494798813,0.106855269952843,0.0431598530405119,0.071160772079372,0.0579315152619705,0.0427145715967355,0.0619259387687829,0.0493254353217818,0.0436935636046892,0.0583926932462018,0.0584267362502594,0.0417931154684114,0.0403946804974924,0.034478681632566,0.037780559077324,0.0446146567380199
"cg16148346",0.858466717351133,0.837372030970522,0.878213716173153,0.748090826165487,0.849495960524229,0.886190780111105,0.807238428143808,0.919036732361062,0.833108445400463,0.734332451326608,0.818813973603617,0.690916518030564,0.858588798320465,0.790232954902489,0.872652693160211,0.894016338061214,0.81731011728563,0.905227421034744,0.694845094437722,0.962957950736799,0.806193729456201,0.860010706150772,0.775136221317414,0.864739291252936,0.86728082154449,0.807885367752757,0.753585442196375,0.864659289257383,0.822724045088743,0.91590056640277,0.898060852482444,0.7885403661283,0.76700814395661,0.868451305837823,0.901397612256653,0.897065270513735,0.88688673153602,0.789828208743944,0.79815493081531,0.757312327034919,0.699861950824564,0.86153996401518,0.78359266256554,0.768590044384975,0.769107515078054,0.887526603345085,0.702820032581865,0.727960760722214,0.905702980314049,0.928579369232518,0.787233542776406,0.915063138184461,0.843336048440216,0.893151609437855,0.810999112131869,0.899454784264605,0.871199532263758,0.671047484332234,0.789398212723622,0.871265173137437,0.951501556635058,0.869851071025097,0.899519222155986,0.799312927682512,0.865598554682148,0.882750548857552,0.872493003361107,0.848290726449642,0.768378132194942,0.936154177229704,0.926694934227424,0.829135245918221,0.897625359093947,0.858234315665087,0.907272454276619,0.885453251663896,0.951204781479609,0.841160332004935,0.871787368237507,0.942531427910457,0.879425029624124,0.907630652479614,0.834553999527844,0.919657293819942,0.909082358680348,0.847033499783774,0.799786776649621,0.773849578428844,0.751408551137239,0.747646578278453,0.805137861295206,0.807526095446875,0.789197939262768,0.820716588019069,0.955522807773863,0.951849716513535,0.804293282452753,0.907308397347553,0.807284375029448,0.69473638153426,0.79376981889719,0.819103726163145,0.840875882317128,0.68192737871138,0.905526277827246,0.767789034808018,0.85467950584828,0.882133122067649,0.826480895897104,0.765220393224822
"cg16177830",0.790758355037801,0.781523676905821,0.706922765229929,0.639335513212724,0.801197262076083,0.867310386040584,0.746799001654482,0.782385930964892,0.708022575448075,0.723812897058941,0.49898066473319,0.721268918830953,0.69313437116145,0.748565336511909,0.713296559226126,0.737489869218029,0.746391860056991,0.869797358926711,0.754874376619264,0.986508699610814,0.798475274405444,0.757223625520664,0.724921493808461,0.844713831077331,0.685803741568476,0.743915123107216,0.783778909767979,0.815135773261038,0.741494422899065,0.717284685844761,0.76133723826279,0.728531694956476,0.655556356625182,0.715633820094186,0.821899762986175,0.825969499640173,0.88642498559474,0.69495940641994,0.544124606737759,0.716103454965553,0.617174356805316,0.759618173970383,0.614730782310777,0.748627869608864,0.694673999159667,0.691421339829872,0.598648120831932,0.809555232064637,0.870547154894865,0.796191438497995,0.72339253313147,0.777409877275725,0.760242257477961,0.753710081472311,0.774015964880314,0.914823298308653,0.740800119471948,0.676072666487577,0.670945354996661,0.845853829137327,0.925115296733766,0.746625593232072,0.958417559263279,0.771980180397736,0.644787949589604,0.885734615229832,0.724077550166543,0.691535089773843,0.695498344304735,0.8855758523192,0.885364920070639,0.618597024429414,0.822589431172287,0.746287374329742,0.723578417306801,0.703491817687675,0.819237359602068,0.686998945406006,0.875783035908677,0.958900439333108,0.718018026156812,0.689031636370516,0.748552080583274,0.975049658242571,0.931597814655822,0.761642221565563,0.757137246325309,0.775273787648106,0.64413213584725,0.626863059523442,0.667107699290135,0.770050901136106,0.675088568058435,0.836503497500494,0.797986988017018,0.860370252225959,0.724638133986446,0.840851691326074,0.759275027542998,0.610814587234038,0.71038111152125,0.691579941546149,0.828848885978922,0.594532262591327,0.716086862943548,0.667035082840307,0.747103996224135,0.819130830821819,0.802515520712393,0.67900298746094
"cg16193207",0.571401507062896,0.552414519835983,0.489816099608553,0.624676825768888,0.523229484308819,0.7585539779735,0.61094777381911,0.665187524002478,0.688445513340474,0.635510195386923,0.574626390680109,0.651702847024409,0.82412106785537,0.565750935535131,0.582015639808392,0.695959861240097,0.713206581726689,0.689138674190968,0.784288182510487,0.836186496643887,0.808201645516277,0.644395402171581,0.613774690342424,0.665724386525062,0.681158719542709,0.589060817979102,0.856221918645657,0.62186305367685,0.769725068687313,0.403099197858591,0.644749065653245,0.753914850315296,0.665142576626801,0.738300752473806,0.587974770969384,0.7995580451199,0.822921007604344,0.703662817520094,0.718495233162135,0.750343708993209,0.679145133382645,0.490621772498805,0.598482415030328,0.762763202881934,0.666191762974521,0.631035885917358,0.681745902993278,0.558037439925206,0.707022257185845,0.775970607462988,0.622878290381946,0.714326422191749,0.747074201793777,0.555584725600929,0.735614104444034,0.742049801141754,0.445494765016506,0.66299709188876,0.637358383079383,0.509865600895388,0.872800187168935,0.513772372069635,0.873087846060861,0.650842174078668,0.68323143902279,0.754817869258177,0.663785963703887,0.583560823955967,0.800702382928732,0.6880270476802,0.893368778079565,0.581436348665774,0.426147513834766,0.55292506150363,0.574101908671338,0.522282136143037,0.519065555103954,0.658666934432163,0.894818773675089,0.890063401712605,0.487331072662343,0.445369743783781,0.6575880015995,0.918723594055834,0.828858736883049,0.677463326359424,0.511010996256902,0.589592382684242,0.479824456502701,0.761283732034476,0.60474231508399,0.598361046570046,0.584914137500527,0.6997156042301,0.548282120450922,0.852309068770384,0.552415151301814,0.734223327191577,0.788561233371521,0.739779522248231,0.692609897799404,0.623367209786029,0.610095869305628,0.655456439646359,0.620142040148159,0.647654670738841,0.669320530482769,0.601729868403804,0.712191635136627,0.828771235867366
"cg16214653",0.873786211105585,0.898824718690387,0.874488560453257,0.912519846884519,0.846800464486244,0.81722793396741,0.814435192174614,0.832394389043416,0.766906030544225,0.903736824242523,0.620865360654824,0.900989921902118,0.696585891822267,0.907820077100911,0.829050767241925,0.688415626755694,0.880242791538131,0.844081922549556,0.776155663204958,0.893971954110589,0.807514995698032,0.834168409199711,0.896334646990065,0.849263578240656,0.741858713549829,0.832142132591028,0.804619363604465,0.817179457413015,0.79883550354386,0.771262694740698,0.746245750178847,0.797484053878543,0.831641792487591,0.714137325114426,0.780879190839497,0.720832550121461,0.859747576045719,0.707777981484637,0.660827633536615,0.784903269548501,0.871779044025389,0.849882299158969,0.793392335840988,0.811715399133319,0.7564827240977,0.725239870794391,0.739810774963819,0.955113327346763,0.90971066215157,0.736940078487145,0.838587118553719,0.753405216953922,0.774787990347315,0.711714660944991,0.851377597923397,0.878903892077777,0.872182183868497,0.813262917659873,0.762178209419501,0.80252000990277,0.902051649457899,0.843524972745651,0.838325871424578,0.927924602991091,0.727211950048486,0.911249336400997,0.751638800038252,0.753159005142183,0.820938766026534,0.899335171422636,0.81427050985621,0.668221917185078,0.900193790788273,0.764186024445514,0.716143680667675,0.637660021616931,0.906255036423544,0.774255156225266,0.914143188062154,0.92072430009723,0.917788390321894,0.930288150640861,0.721031368011123,0.950400529134177,0.909622455837765,0.782553026422732,0.887683259765412,0.901685176006659,0.825280483543033,0.836167239243146,0.701599857117199,0.834897365662981,0.755097686311592,0.84170349317227,0.723664206138678,0.813467212724553,0.772240802699083,0.823737013210074,0.758307099193154,0.723528118480886,0.842033411490332,0.823793914093072,0.811676506302302,0.834847362872094,0.752110691691384,0.863309361061038,0.744378090737495,0.813149153250914,0.792476577869018,0.789545121150875
"cg16270399",0.824917471339525,0.84286707889466,0.896206092042947,0.86680798611112,0.812364957625029,0.692067727494103,0.913718575084447,0.78456470579779,0.788517767443424,0.771089513312128,0.911668329112982,0.880456188739364,0.673310507563352,0.873128720348616,0.885053463980719,0.750552841971009,0.715220494926506,0.663832430952564,0.773956533022224,0.899133478349419,0.657778759153081,0.823466804602445,0.86493934671394,0.728499880266836,0.815425012371072,0.796505007415195,0.548157791844673,0.81346824850355,0.726635380778271,0.948342042274236,0.777544717230705,0.785100346783126,0.811631219009564,0.661716607081022,0.781229957947571,0.674890290375199,0.869042760308591,0.825277630212307,0.88221875264831,0.879219883325885,0.825567695433748,0.910944923984878,0.899065443550133,0.764836606697664,0.83801903525295,0.832373286829711,0.897870335729638,0.911644108491686,0.690512047702093,0.658234377837708,0.840504536512295,0.697824608854223,0.774830102916878,0.865886881489641,0.843399123760616,0.538908355402131,0.872482306088686,0.85958370372745,0.887595510836363,0.883435111701716,0.325446173509697,0.855109124934995,0.417322854142628,0.840916580236396,0.813651543365071,0.520264854988562,0.755730387726975,0.851252715423378,0.775925280891646,0.629846847857636,0.58489976700523,0.889596790891021,0.877356682086626,0.913160567639353,0.878470401936793,0.878356352522367,0.850267606143475,0.879722791292166,0.484273676886882,0.273276936739275,0.913387627691449,0.898257590048803,0.800011770517527,0.311740203449323,0.433736447752728,0.753674726670889,0.896062748072501,0.827716755201883,0.886208748230617,0.852148120049458,0.927288434511728,0.824420453620014,0.882484231112349,0.853598524818715,0.877329247247819,0.630445843861089,0.845713531092749,0.622277877791191,0.728804517954027,0.834236526226913,0.789294511397952,0.8719592661422,0.794955245771808,0.883302832608165,0.815190611953628,0.881543788544154,0.756443494826611,0.846180294252332,0.708958853109556,0.803565787632201
"cg16277229",0.981941273504764,0.984806894834539,0.982646121383611,0.984747611957606,0.984363286410192,0.984316945415012,0.986969013832045,0.98487807545994,0.963345870685625,0.980516451339921,0.989398785651428,0.9890160960546,0.964642094584824,0.98887283953526,0.94064214253692,0.988100422960013,0.987549251808568,0.982232850123264,0.989540559719211,0.693000049870693,0.96496199098479,0.961611339445247,0.983188038532357,0.985240564972709,0.980967925707018,0.980521984605728,0.968108754933915,0.981138632501335,0.949248924916389,0.979689699714204,0.990021594960996,0.932298181367618,0.987250410764401,0.86359665068644,0.986434593997586,0.986616031718597,0.981758042686407,0.967690253360778,0.971872977103908,0.924961081585683,0.984910621973693,0.972837328646588,0.989250378646395,0.981299111484783,0.982178433697568,0.979705063453,0.985947153344619,0.988021048492498,0.987532105044101,0.95285807171798,0.983669342054598,0.967886577059682,0.975871459155628,0.988747460838619,0.833652970641392,0.987643967112264,0.972586587320957,0.983265019755108,0.984901724971947,0.978281364006086,0.984330237177516,0.982875917657047,0.939967711106682,0.986777040160434,0.981824742404493,0.981403022768597,0.946604218285263,0.968403756178655,0.98295117399824,0.988351664980053,0.748143073014958,0.977460803653872,0.9812628858276,0.979770581804771,0.984969713678693,0.984346523706794,0.979431790465086,0.861488098748018,0.978745321225283,0.987283340194248,0.982879806430991,0.984842382397477,0.972471417790979,0.988949771132944,0.978569903322538,0.986474005016197,0.985962947516179,0.979357706618415,0.986150069256376,0.982196881000029,0.962279626947177,0.98805447557567,0.983731510892467,0.769798642508077,0.976980888749329,0.869638114374604,0.985966199862972,0.976177972282336,0.98409032286048,0.986873220004825,0.981700382259677,0.982462843303805,0.978710040516069,0.978674151208687,0.955423457002503,0.990653013225202,0.987002837376809,0.975533735915197,0.978794374416006,0.964970236019212
"cg16278496",0.499818658885903,0.523647316582149,0.511374689317912,0.515799194702929,0.482893839784106,0.715675339946572,0.560165693072319,0.588171938000737,0.679871968644112,0.562753720943844,0.564242917548266,0.630841433798229,0.760893040966958,0.441931127330481,0.483156591898396,0.638285397969258,0.564145265388942,0.65893217962163,0.701886961658379,0.691964527150307,0.702329757573859,0.53441960274818,0.533218153776594,0.631297998946502,0.604821638733918,0.507789710026846,0.824475099062338,0.581619973204888,0.718485286340581,0.410740841612253,0.570962134236258,0.679585116763706,0.558932406407481,0.65114459222842,0.511464781512495,0.760322707124541,0.645808211302919,0.642631164811824,0.645816475532578,0.631977737096253,0.579329147520397,0.45902040042468,0.560256971047264,0.678515183267674,0.628429175275689,0.536519469463156,0.640464802386861,0.535148770087122,0.659581567548283,0.716198687231306,0.586480966478874,0.660233688114257,0.676381959534179,0.494036965248941,0.630746160020598,0.647652876841514,0.477101898557832,0.5850874891536,0.547704100768246,0.430260885114247,0.838103600709765,0.404019872571291,0.829443491102827,0.567389841779184,0.613290614273772,0.664707351316096,0.568606096848112,0.515352063435017,0.722681811214452,0.634224509140784,0.8683439176656,0.5176546363589,0.397171627008409,0.485933350263822,0.476873109596772,0.528392300288644,0.458535648691766,0.534854277089307,0.823631059407622,0.898148153357594,0.43786893378757,0.400440982843807,0.558031363233755,0.867698762527978,0.762798307417775,0.570515209097461,0.457913542376528,0.524656810893733,0.45127231563594,0.693163429865149,0.552148863196408,0.550817981847819,0.522002295907502,0.614304596974686,0.462832132355844,0.762280637675923,0.553258992394666,0.646989846495637,0.723961912370826,0.651550616422192,0.604301391836115,0.500219291466214,0.552424542632605,0.582361101575591,0.54710957209073,0.598613953334638,0.573004521752863,0.556271166328577,0.665561802454506,0.741254256428999
"cg16287740",0.828515418156695,0.805661554652552,0.842622066697359,0.722848572116343,0.780002717283301,0.850730578731567,0.770786607983033,0.856070754932188,0.789676813508386,0.784436130733756,0.814940519686401,0.718907336277289,0.766679444001817,0.747629950007581,0.851768239484735,0.775653333818163,0.803853926030174,0.691222949983719,0.691493375063052,0.932193530644804,0.744586917515528,0.820284782948103,0.642271338138799,0.807902357386167,0.73808509284428,0.72544476746723,0.848737268776864,0.858923754228653,0.749369350823326,0.80970193008766,0.730416187689435,0.770651850301603,0.782688961148863,0.856371759526204,0.808639833344318,0.704907650891419,0.794505815240353,0.720434399450991,0.783597685517183,0.649482514870708,0.629665095225257,0.860216191100968,0.785629821924303,0.675697521823908,0.741131082485691,0.789666312773376,0.710779638961871,0.741308654347226,0.88556003070982,0.838395372566832,0.691092308902411,0.808290977962215,0.764497830474689,0.837689294774581,0.803679091328524,0.869824588012361,0.869583042587533,0.59980361244207,0.732296732630997,0.829947370726113,0.906926319266385,0.833176444611362,0.94804874547048,0.754329204949388,0.82339698714923,0.844279200687894,0.828496353344371,0.829429246087694,0.703943743499385,0.853660399367765,0.870144525623989,0.783869257672822,0.80486969162676,0.796417576252387,0.795094926672032,0.837578489985966,0.867237631630055,0.870951900032435,0.833722727080138,0.928290533790724,0.77067078038475,0.852074480857091,0.789495904188122,0.910487867946938,0.897965776512149,0.824035659383575,0.796246397418263,0.695432677113973,0.762445081390903,0.688684132600909,0.775855570573115,0.78021420326852,0.800506898492106,0.848565616635352,0.878950643066803,0.903437891831539,0.768337522473616,0.907702915696736,0.723615611951891,0.681251925815916,0.743818497736643,0.768806031561623,0.817425775708448,0.673020021482843,0.791513587606903,0.646107540382679,0.694216670943928,0.790155752838711,0.650108101113681,0.684329330670707
"cg16374333",0.481391534911713,0.463897409855337,0.464765532798859,0.579676482303955,0.476232592953707,0.685778633902112,0.453755284232693,0.484838352510904,0.598998557452012,0.644877552214514,0.439059459099157,0.663783483458681,0.698302726026298,0.385675673467245,0.531144542583054,0.564022014002894,0.689265942856675,0.59665330711186,0.729312448938141,0.762089997265279,0.817011461422646,0.629805413961172,0.49599748909805,0.473322485849182,0.548140479535032,0.491900728998198,0.860374857891841,0.547223184814079,0.758449956599709,0.235409349953073,0.53201773335225,0.686436863048421,0.577535261747693,0.671426317484806,0.41828259226631,0.816063393434494,0.739661606383495,0.543643348005291,0.525231421294544,0.588224373174116,0.601385643651376,0.380965666050483,0.476263679998796,0.724309497618771,0.616510107497048,0.504694394664361,0.62561565407533,0.449591261018352,0.665352135092315,0.680915030595699,0.564508066844138,0.614285762369544,0.622901262427711,0.449476511628355,0.687268611168715,0.71904537644988,0.339250622813011,0.573634737928428,0.49590104216958,0.389310160906153,0.934851623485012,0.381701563621811,0.899596933253776,0.614467698158118,0.509907670190137,0.695436421324952,0.573471185681442,0.450767730211932,0.826294620089051,0.615489140977162,0.913972037683642,0.44914772374434,0.2737872275486,0.402150315202486,0.472210155082299,0.342606981635167,0.42924774631764,0.586832545797468,0.874484412814241,0.920248659347304,0.37977087128569,0.287426412392818,0.519022268384196,0.916942112716098,0.873943823001776,0.613074782090078,0.44702723060494,0.480712580246779,0.419119788479217,0.681783803460312,0.464293389695107,0.526902204792478,0.467941575932383,0.706584807319172,0.355759954374734,0.836481765495948,0.406376043344543,0.675354253565498,0.664869408943284,0.633429241963616,0.590854609476593,0.50417532143842,0.511171318784205,0.57363064497079,0.535896777113754,0.563985845392213,0.5249560645486,0.455972403595413,0.64849978259634,0.813076422771325
"cg16411445",0.833530790922698,0.781497631810878,0.871115616653656,0.731355518164585,0.866703735717727,0.892716581670302,0.795819382769536,0.920644358535205,0.837282911936645,0.736589986478834,0.829472651933575,0.736347006289015,0.845698843751354,0.746579814048033,0.849673172121078,0.871101527102377,0.773926463006587,0.869370076198432,0.75151005591918,0.936960909305329,0.773491687574809,0.821619048843492,0.711836861572335,0.851197907699249,0.839177294822985,0.829559515686676,0.747762625088582,0.847093228632199,0.774189438437294,0.861885126480297,0.821537939546372,0.729552471564488,0.770069480577306,0.866012227215756,0.869094528681835,0.881722670310761,0.926824199155806,0.774135989237613,0.765242158737296,0.759694338286093,0.659529228731832,0.85469284353136,0.84353345421486,0.747817495724854,0.735723214468865,0.850159597180713,0.700767171791688,0.771578582881973,0.932029273980801,0.907384658454608,0.765107512527634,0.914486363673681,0.762350148571053,0.856549585564642,0.756125845106771,0.886765227948616,0.830740117093913,0.682271936556994,0.790346437344409,0.872313380647862,0.939555102751573,0.875464389103739,0.906228165493581,0.771218350621559,0.864473950673537,0.863191259417336,0.820297079980215,0.847048849000771,0.69544143634103,0.911561243190403,0.923761759131136,0.744072551021258,0.855613189502391,0.820831655389757,0.890453925981472,0.884836116203816,0.922402559318167,0.820395127933675,0.878095190458769,0.951346974915222,0.830480327522858,0.874019845395838,0.799569184693653,0.939976083470351,0.914849483434437,0.825842504361314,0.819871207736327,0.792810746871207,0.767789987717774,0.690354408968327,0.782436424185492,0.809899299364892,0.742461542513911,0.818824667185541,0.944459749093813,0.907282382872167,0.827371055654597,0.933459746364521,0.771674991805102,0.688419318622119,0.788451314064023,0.779872719298855,0.788769485478476,0.65494805474357,0.852405532142026,0.761711586817989,0.778096141137561,0.846707115927856,0.779136599928291,0.725957350853125
"cg16429499",0.780089284162822,0.797517386777822,0.851045230821936,0.762597424817695,0.839955702353956,0.860730216911005,0.860968468173583,0.706403063744662,0.757592539846584,0.756579159720202,0.9591814564329,0.750407738918445,0.695415876372841,0.782858894495366,0.839320246509994,0.756612393879684,0.719182978174977,0.59104123583667,0.57347131958336,0.834959808577571,0.654437761056222,0.80203051704728,0.831691521345184,0.697864121872518,0.78713566379459,0.771115246875449,0.772377870184632,0.826469787452652,0.777500656827919,0.970896139626201,0.78564582383487,0.779915290091592,0.784062838831686,0.885270996560156,0.79228051740209,0.577033979668903,0.810855385118301,0.656887202559487,0.855061710216039,0.710338871951365,0.703428665965341,0.84896526815215,0.824405143984585,0.627095223257729,0.951320122210814,0.70693855437584,0.870807198815837,0.821114914077088,0.848419373183689,0.723418049522002,0.648361014260885,0.703728377847228,0.721112120939661,0.849473594499778,0.84247779852699,0.886884316828966,0.910486837303447,0.619310542722405,0.779066281335002,0.79404835285717,0.822609819681354,0.912805127157109,0.885214841035209,0.657781715220529,0.767908740689036,0.79906537020769,0.908608593488359,0.858068777387673,0.70791690836603,0.887417292090929,0.759451815130276,0.919710959948138,0.828683525582105,0.826593562854869,0.756586035381058,0.859263457145745,0.711111337501605,0.901507469665203,0.730398595780434,0.940660773372116,0.77082199961446,0.905483700812584,0.856480108736538,0.868955006649646,0.89603901709686,0.779146957219773,0.91458806346822,0.702839384929897,0.894396833730174,0.64991486829332,0.93164614542465,0.650809401461383,0.797044411066365,0.922679243548874,0.848213397259288,0.858410022776518,0.784054814468182,0.754805015378869,0.773082380252339,0.735244397911275,0.640694369260319,0.745192422541602,0.760553151914316,0.86063435010738,0.926703166016992,0.731860576525129,0.727240746712776,0.68129685934262,0.525533108042988,0.656350179486453
"cg16441068",0.931237296282357,0.937352202483562,0.970864081301864,0.950639695763066,0.888107249451396,0.799412251595883,0.966566929447324,0.855960404853571,0.82170982743907,0.857641505141045,0.987294940669901,0.937806247415523,0.722542443922208,0.919464795185613,0.889925477238095,0.801454782506292,0.856391977622942,0.692744981283108,0.731844076785775,0.894712006061647,0.729470179442815,0.92728874314033,0.954163800060549,0.80564513695996,0.882598761612732,0.908708034798576,0.635753357691829,0.862830760312538,0.805738464661816,0.986905624011196,0.89464147811942,0.883742423069661,0.906514328723551,0.819622384781483,0.862289312075994,0.661873476166479,0.848418458655325,0.896910021359821,0.969015602559419,0.948203895440385,0.941676115554737,0.936675477726784,0.953545671562039,0.800004583926944,0.88304901850732,0.946889154938959,0.957412246449591,0.949177208887093,0.73133014131616,0.771385749790231,0.849961831918805,0.741299575224713,0.819110684587498,0.93296852787034,0.912759620111802,0.548450062843242,0.931251331472609,0.903931094196733,0.889735295467715,0.928646690316402,0.386303498687458,0.915103726007696,0.479247079828892,0.883942118274485,0.942885324436875,0.568780845855059,0.913925413237849,0.968094364494359,0.829212922811594,0.664430440417531,0.603210723340529,0.949890514171605,0.937813913441962,0.966962455117906,0.913597305982984,0.933061746597461,0.888207107311882,0.943042272957512,0.466303269902857,0.308530106315659,0.954688351869545,0.943456589962196,0.889373286886546,0.321065372211142,0.433691571065096,0.844740998378474,0.971286044824859,0.915991769980741,0.956967017948018,0.832813048252151,0.96917472984854,0.874635503603322,0.95717105086468,0.854620992532417,0.937400409083792,0.618955871984661,0.912190514920538,0.752935121194063,0.750825103519596,0.899394156325718,0.874849658463476,0.961533498451907,0.872701248280113,0.953427698123095,0.91283181873159,0.944507455896416,0.858690518960228,0.886426998704298,0.821663805775641,0.944985254000909
